"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,ürünün yanýnda verilen Norton 360 for gamers gelmedi.En kýsa sürede gelmesini istiyorum,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,puanim ürüne deðil kargoya. kargoya verildikten sonra 9 günde elime ulaþtý ben böyle bir süre göremedim. kesinlikle deðiþtirmelisiniz size yakýþmýyor,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Ekran da ýþýk sýzmasý sorunu var. Beklediðim performans yok maalesef. Hayal kýrýklýðý oldu benim için. Ýade edeceðim.,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Yorumlara bakýp güzel diye aldým ama aldýðým gündem bu yana her gün kullanýyorum sürekli olur olmadýk yerde mavi ekran hatasý veriyor. Bazen yarým saatte bazen 1 saatte bir mavi ekran hatasý verip yeniden baþlatýyor.,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,ürün elime hiç gelmedi hasarlý diye geri iade etilmis 6 gündür bekliyordum ve þimdi ürün stokta yok,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Cevap verirseniz sevinirim kargoya vermek istiyorum gerekirse alalý 1 ay olmadý bile kasýyor donuyor titriyor þarjý varken bir anda kapanýyor,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,26.01.2023 TARÝHÝNDE SÝPARÝÞ OLUÞTURDUÐUM 28.01.2023 TARÝHÝNDE ADRESÝME ULAÞAN MONSTER ABRA A5 CÝHAZIN KURULUMU GERÇEKLEÞTÝRDÝÐÝMDE BU ÞEKÝLDE EKRAN SORUNUYLA KARÞILAÞTIM. TRENDYOL UYGULAMASI VE MAÐAZASINA GÜVENÝP TEREDDÜTSÜZ ALIÞVERÝÞ YAPTIM BAÞKA MAÐAZADAN ALIÞVERÝÞ YAPMASINI DA BÝLÝRDÝM. LÜTFEN MAÐDURÝYETÝMÝ GÝDERÝN.,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,1 hafta sonra kulaklýk mikrofon giriþi bozuldu þuan uzaktan baðlantý istiyorum,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,çoðu zaman DONUYOR bu PARAYA bu hizmeti alicaksak YAZÝKLAR olsun. ????????????????????????,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,merhaba ürün geldi ama fatura yanlýþ kesilmiþ yardým bekliyoruz konu ile alakali,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,kesinlikle almayýn piksel sýkýntýlarý çýkýyor 2 sefer servise gitti tamir olmadan geri geldi kesinlikle almayýn çok kötü,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,bilgisayar touch pad de takýlýyor hiçbir tuþa basýlmýyor sonra tamamen kapanýyor geri açýlýyor,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Almýþ olduðumuz ürünün faturasýný göndermiyorlar alacak arkadaþlar bu duruma dikkat etsinler faturasýz ürün almayýnýz iletiþim kurulduðunda ise oyalýyorlar sanki gerçekten göndermiþ gibi adresinize iletildi gibi saçma sapan cevap veriyor yalan söylüyor hala faturamýz kesilmemiþ bile e fatura arþivimizden kesilmediðini görüntüleye biliyoruz ama hala kesildi numarasý yapýyor firma tercih etmeyiniz faturasýz ürün almayýnýz ya çalýntý çýksa veya baþka bir durum çýksa elinizde bir delil bile olmaz güvenmeyin bu tür firmaya fatura önemli dikkatinize,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Windows da bile kasýyordu oyun bilgisayarý ama oyunda kasýyordu artý piliyle hiç kullanýmýyor aþýrý kasýyor hiç memnun kalmadým 2 gün içinde iade ettim bu kadar para veripte bunlarý yaþamak üzücü,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Ürün görselle ayný geldi çantadý gayet güzel flaþta hedye etmþler 16 gb þmdilik baþarýlý ilerleyen süreçte yorum günccelleyeceðim,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Ürün hatalý geldi hala uðraþýyorum 1 aydýr durup dururken baþýmý aðrýtým. yazýlýmsal hatalý saticiyla ALAKASI yok .. aradýlar þimdi yenisi gelecek dediler,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,144 Hz yerine 64 hz geldi grafik istemeyen herhangi bi oyun da bile aþýrý kasma yapýyor. Oyunda 4 fps aldým.Eksik veya Hatalý ürün göndermiþler,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Mavi ekran veriyor alali 5 gün anca oldu yardýmcý olabilir misiniz iade etmek istiyorum.,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Almayýn kesinlikle uzak durun yoksa kanser olursunuz laptop aldým alýr almaz piksel testi yaptým ve ölü piksel be ýþýk sýzmasý vardý servise gittim yenisini aldým yenisine ayný sorun var ve ayriyetten yazýlýmdan hata verdiðiniz parayla rezil olursunuz ben iade ettim uzak durum,1
"Monster Abra A5 V16.7.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Gtx1650 Freedos 15.6"" Fhd 144hz ABRA A5 V16.7.3",MOSTER,Ürünü 15.000 e aldým faturamda tutar 700 lira fazla görünüyor bu sorunu nasýl halledebilirim? Niye trendyoldan aldýðým fiyatla farklý fiyat gösteriliyor sýrf bu yüzden iade edicem,1
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,oðlum için aldýk sorunsuz bir þekilde geldi teþekkür ederim,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Arkadaþlar ürünü 1 hafta oldu alalý o gündem beri herþeyini eksiksiz kurdum kendi sitesinden vs vs gayet iyi çalýþýyor ben oyun için aldým bu fiyata en iyi özellikler bu bilgisayarda bir kaç oyun FPS yazayým alacaklar için Pubg Steam Full Ayarlar 90FPS GTA 5 full ayarlar 85-90 CSGO full ayar ve minimum ayarda fps ayný 160-240 arasý þuanlýk bu kadar,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,çok hýzlý geldi PC de çok hýzlý süper bir ürün teþekkür ederim,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Teslimat paketleme çok iyiydi???? ürüne söylenecek þey yok çok iyi,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,tasarým paketleme herseyiyle on numara,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,ertesi gün teslim aldýk teþekkür ederiz,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Kesinlikle tamamen Fiyat Performans ürünü. Tüm oyunlarda ve programlarda hýzlý bir þekilde kullanýyorum. Uzun süreli kullanmama raðmen fanlarýda iyi. Kesinlikle tavsiye ediyorum. Hýzlý kargo için teþekkürler Casper,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,eþime aldým çok sevindi çok beðendi,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Tek kelimeyle mükemmel yanýna hediye olarak bir þeyler konabilirdi çanta vb.,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,en uygun tavsiye edebilecegim rahatlikla bir çok iþinizi görecek bir bilgisayar hizli kargo sorunsuz kargo ??,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,genel kalite ve hýz olarak iyi 2 gün içinde elinize ulaþýr ancak yüklerken aklýnýzda bulunsun windows 10 deðil 11 yükleyin 10da boot sýkýntýlarý olabiliyor,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,çok beðendim gerçekten tavsiye ederim,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,oðluma aldým çok memnunum,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,paketleme çok iyiydi. Performans ürünü saðlam kasa????,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Kardeþime aldýk þu an sorunsuz çalýþýyor. Çok hýzlý ýsýnýyor ancak turbo faný çalýþtýrdýðýnýzda da çok hýzlý bir þekilde soðutuyor. Sadece fanýn sesi biraz fazla ama oyun oynanacaðý için rahatsýz edeceðini düþünmüyorum. Hafýzasýný yükseltmeyi düþünüyoruz onun dýþýnda memnunuz. Kargo çok hýzlý geldi teþekkürler.,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,güzel ürün iyi fiyat. teþekkürler,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Ürünü gerçekten beðendim. Teknik özellikleri verdiði hissiyat þu anlýk gayet iyi,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Güzel bir bilgisayar kardeþime aldým çok beðendi,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,bir süre kullandýktan sonra deðerlendirmek istedim. bilgisayar gerçekten mükemmel. þu ana kadar yüklediðim tüm oyunlarý sorunsuz bir þekilde çalýþtýrdý. saatlerce oynamama raðmen ýsýnma sorunuyla karþýlaþmadým. oyuncu bilgisayarý olduðu için bariz bir fan sesi var ama o da kulaklýk takýldýktan sonra duyulmuyor. alacaklara tavsiye edeceðim bir bilgisayar oldu,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,10 numara bir ürün win 11 kurmanýzý öneririm.,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Diðer arkadaþlar ambalajý sýkýntý yapmýþ ama çok büyük problem olduðunu düþünmüyorum. Kargo firmasý elinden geldiðince temiz getirmeye çalýþmýþ. Mühendislik için aldým bilgisayarý þu anlýk bir problem yok. Günümüz þartlarýna göre 12. Nesil 16 gb ve 3050 ekran kartýnýn yeterli olduðunu düþünüyorum. Ýçerisinden flash bellek çýkýyor temelde kurmanýz gereken driverlarýn çoðu bulunuyor.,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,excalibur serilerine kefil olunur.,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Kargo 2 günde geldi ürün mükemmel teþekkürler Casper teþekkürler Trendyol ????,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Tamamen fiyat performans ürünü. Ayrýca hýzlý teslimat için çok teþekkür ederim. Bu fiyata bu özellikler bulunmaz. Kaliteli paketleme ve kaliteli ürün için teþekkürler Casper : ) Hiç düþünmeden tercih edebilirsiniz.,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,bu fiyat bandýnda alýnabilecek en iyi performanslý laptoplarda ilk 3 e girer. fanlarý da dert etmeyin alýþýnca sesini duymuyorsunuz bile. insan nelere alýþmýyor ki deðil mi..,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Teknik olarak hiç bir sorun yaþamadým. Sadece benim gibi 50 civarý Chrome sekmesi ile berabere photoshop çalýþýyorsaniz 16gb ram full oluyor. 32gb olan versiyonu almanýzý öneririm.,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,fiyat performans ürünü,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Gerçekten çok ucuz bir paketleme. 2 tane naylon klavyenin üstüne 1 tane bez koymak bu kadar zor olmamalý. Yinede bu fiyata bu ürünü bize saðladýðý için 5 yýldýr veriyorum ama bir dahaki sefere bu kadar bonkör olmam.,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,3 gündür kullanýyorum þimdilik bir sorun yok tek sýkýntýsý kargoya biraz geç verilmesi,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Ürün gayet baþarýlý tam oyuncu tasarýmý güzel bi deneyim þiddetle tavsiye ederim düþünen hata yapar düþünmeden alýn derim,5
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,oðluma aldým. beðendi. ama hafif kasma yapýyormuþ. ondan bir puan kýrdým,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Ürün performans olarak fena deðil iþinizi rahatlýkla görecektir valorant lol cs go gibi oyunlar bu bilgisayar için çocuk oyuncaðý onun dýþýnda aþýrý aðýr oyunlar yüklemeye fýrsatým olmadý windows 11 ile daha uyumlu calisiyor herhangi bir yazýlým sorunu yaþamadým bilgisayarýn bana göre eksik yani aþýrý ýsýnma belkide gaming notebook olmasýndan kaynaklidir fakat ýsýnma kendini belli ediyor umarým bir sorun olmaz ben bilgisayarý alalý yaklaþýk 20 gün oluyor,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Sogutucusu gayet iyi çalýþýyor oyun oynarken biraz ýsýnýyor ve sesli çalýþýyor hýzlý kargo ürün fiyat performans ürünü ben memnunum,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,win 11 kurduktan sonra ekran kendiliðinden kapanýp açýlýyor. belki windows kurulumuyla alakalý olabilir. onun haricinde gerçek bir oyun makinesi tavsiye ediyorum,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Çok özensiz paketleme adaptör ve þarj kablosunda ambalaj bile yoktu,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Ürün estetik olarak gayet iyi kullanýmý rahat performans olarak herhangi bi sýkýntýsýný görmedim sadece 2 usb giriþi var fazla ekipman kullanýyorsanýz usb çoklayýcý almanýz gerekiyor.Bir de koskoca Casper yanýna iyi kötü bi tane çanta ekleyemiyor mu merak ettim.,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,anlayamadým gitti performans olarak güzel fakat burada gösterildiði gibi deðil özellikleri sadece iþlemci yanlýþ bilgi verilmiþ heralde sitede temel iþlemci hýzý 3.3 ghz yazýyor fakat bilgisayardan baktým sistem özelliklerine 2.5 ghz yazýyor neden,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,ürün iyi þekilde geldi soðutucu kullanmýyorum biraz çabuk ýsýndýðýný düþünüyorum yük altýnda maximum 86 derece yý görüyor. Sarjda deðilken ofis modunda oluyor sarjda deðilken oyun oynanýlmaz belki ayarý vardýr ama þuanda bulamadým donaným özellikleri iyi fiyatý kýsa sürede artmýþ þuan ki fiyatýna daha iyi bir þeyler bulabilirsiniz ama güzel laptop,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Ben aldýktan bir kaç gün sonra fiyat düþüþu oldu bu kadar fiyat artýþý ve düþümu olduðu için bir puan kýrdým,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Kutusu güzel paketlenmiþti.daha açmadým açýnca güncellerim.dýþardan bi sorun gözükmüyordu.kuryeci arkadaþta dikkatli incelemem konusunda uyardý herkese teþekkürler,4
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,ürün cok güzel fiyat performans ama cok rezil bi paketleme ve hediye diye 16 gb lýk 2-3 driver yuklenmiþ bim poþetine sarmasaydýnýz cok güzel üründe sorunum yok ama az biraz özenin en azýndan poþet yerýne baaska býsey koyun yada bii düzgün hediye vermenizi isterdim ...,3
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Fan sesi çok yüksek nasýl azaltýrým,3
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,ürün fena deðil ama internette indirme hýzý yavaþ ve bana cok pahalý satýldý 3 ay oluyor alalý 18.100 e aldým,3
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,maalesef çok ucuz bir paketleme laptop'un üzerinde jelatin bel yok þarj aleti keza öyle ve nedense çanta vs taþýmak için herhangi birþey gönderilmemiþ paketleme sistemi gayet özensiz yani laptop bildiðin pilsik ve kirli bir þekilde geldi bu fiyata böyle hizmet hoþ deðil kutunun ici bile leþ gibi,3
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Ben 2-3 oyun yükledim kasma yapmaya baþladý sonra driver düþürdüm kendine geldi eðer bu kadar para veriyorsanýz biraz dah verin iyisini alýn derim excalibur öyle söylenen gibi deðilmiþ,2
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Çok kötü almayýn alalý 1 ay oldu 3 defa servise gitti iade edeceðim kendi kendine açýlýp kapanýyor tavsiye etmiyorum servis eve gidince þarjýný bitirin düzelecek diyor böyle birþey olamaz bu paraya bir çok bilgisayar var,1
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,maalesef ürünü aldýktan sonra ekran kartý proplemi yaþadýk sürücülerini güncellememize raðmen sorun düzelmedi ve iade etmek zorunda kaldýk,1
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,hoparlörü çok kötü kulaklýk olmadan dizi film video izleyemiyorum resmen ayrýca çok ýsýnýyor ve klavyesinin rgbsi hiç parlak deðil oyun performansýnada orta diyebilirim sanki ofis bilgisayarý gibi,1
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,kurulum yapamýyorum ve canlý destek hattýna ulaþýlamýyor ne kadar saçma bi durum,1
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,Arkadaþlar daha önce güzel yorum yazmýþtým ama ufak tefek bircok sorun ve en sonumda acýlmama sorunuyla beraber iade ettim. Tb sine gb sine bakmayýn bi sorun var bilgisayarda.,1
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,laptop gelir gelmez servise gitti,1
Casper Excalibur G770.1245-BVJ0X-B Intel Core i5-12450H 16GB RAM 500GB NVME SSD 4GB RTX3050 FreeDos,CASPER,yaw arkadaþ bi tane sorumlu bulamýyorum bu bilgisayarý alan arkadaþlar window 10 yükledim yalnýz ses kartýný bi türlü tanýmýyor ve kurmuyor.,1
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,Ýyi paketlenmiþ hýzlý teslimat,5
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,elime çok hýzlý ulasti. paket saðlamdi. bu fiyata alýnabilir.,5
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,Begendým güzel paketleme olmuþ tahmýn ettýgý den hýzlý ulastý,5
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,çok beðendim performansý gayet iyi çok sessiz,5
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,12. Nesil iþlemci sebebiyle tercih ettiðim bilgisayardýr . Gayet memnunum tavsiye ederim,5
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,Monster kalitesi.. Yýllardýr Dell kullanan birisi olarak memnun kaldýðým beðendiðim 2. firma oldu. Umarým ilerleyen süreçte yanýltmaz,5
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,Okadar hýzlý bir bilgisayar ki gözü kapalý almanýzý tavsiye ederim çok memnun kaldýk,5
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,ürün tam beklediðim gibi,5
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,LoL oynarken 250 fps alsamda diðer oynadýðým oyunlarda sýkýntýsýz açmasý iyi freedos deðilde Windows gelseydide beni ugrastirmasaydi iyiydi genel anlamda iyi,2
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,fan tuþu çalýþmýyoronun dýþýnda iyi,2
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1",MOSTER,1 hafta falan oldu sürekli bir sorun oluyor oyun performansý yeterli deðil fan sesi sayesinde tüm ev halký bu soðukta vantilatörü neden açtýn diyor saçma bir þekilde oyundan atýyor hýzlý deðil,1
"Zeiron Rx44 I5-3470 16gb 1tb Hdd+240gb Ssd Gt730 23.8"" Oyuncu Masaüstü Bilgisayarý ZRN-RX50",ZEIRON,GERÇEK TEN HARÝKA BÝR ÜRÜN TEREDDÜT EDEREK SÝPARÝÞ VERDÝM.AMA SONUÇTAN COK MENMUNUM.PAKETLEME GAYET GÜZEL ÝKÝ GÜNDE ELÝME ULAÞTI.ALACAKN ARKADASLARA KESÝNLÝKLE TAVSÝYE EDERÝM.EKRAN KARTI ELLERÝNDE KALMAMIÞ AMA BÝR ÜST KALÝTE TAKÝP YOLLAMÝSLAR.TESEKKULER .,5
"Zeiron Rx44 I5-3470 16gb 1tb Hdd+240gb Ssd Gt730 23.8"" Oyuncu Masaüstü Bilgisayarý ZRN-RX50",ZEIRON,daha önce bilgisayar kurduysanýz gerisi kolay tak çalýþtýr. Ürün güzel paketlenmiþ 3 gün içinde elime saðlam bir þekilde ulaþtý. oyun dizi film için ideal benim için yeterli .,5
